test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6756
Bug new joiner was not publishing on correct SFU,5105.951434493425,0.0,16,142,failed,6756
Create and join a group call,8511.40223081392,0.0,31,389,failed,6756
Decline a new video call in DM as widget,3331.7716141576307,0.0,14,129,failed,6756
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6756
Footer interaction in PiP,5954.988562060558,0.0,16,59,failed,6756
Landing page,0.0,0.0,0,0,pass,6756
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,6756
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6756
Put call in PIP,5105.951434493425,0.0,16,129,failed,6756
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6756
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6756
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6756
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,6756
Start a new call as widget,2771.4140633052693,0.0,11,86,failed,6756
Start a new call then leave and show the feedback screen,2042.233642960854,0.0,6,17,pass,6756
Start a new video call in DM as widget,3331.7716141576307,0.0,14,129,failed,6756
Start a new voice call in DM as widget,3331.7716141576307,0.0,14,129,failed,6756
Test federated call with rtc modes compat and compat,3368.3607717983537,0.0,13,93,failed,6756
Test federated call with rtc modes compat and legacy,5105.951434493425,0.0,16,142,failed,6756
Test federated call with rtc modes legacy and compat,5105.951434493425,0.0,16,142,failed,6756
Test federated call with rtc modes legacy and legacy,5105.951434493425,0.0,16,142,failed,6756
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,5105.951434493425,0.0,16,142,failed,6756
"When creator left, avoid reconnect to the same SFU",4926.3184547030205,0.0,13,28,failed,6756
can only interact with header and footer while reconnecting,1172.186759682877,0.0,5,18,pass,6756
has title,0.0,0.0,0,0,pass,6756
