test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7139
Bug new joiner was not publishing on correct SFU,3232.8832340641243,0.0,15,62,failed,7139
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7139
Create and join a group call,1732.3326086116238,0.0,10,155,failed,7139
Decline a new video call in DM as widget,7914.830912449654,0.0,50,113,pass,7139
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7139
Footer interaction in PiP,6146.689073409598,0.0,31,48,pass,7139
Landing page,0.0,0.0,0,0,pass,7139
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7139
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7139
Put call in PIP,3370.822891238401,0.0,28,60,failed,7139
Sharing screen in group call,2433.8631308080417,0.0,305,88,failed,7139
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7139
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7139
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7139
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7139
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,7139
Start a new call as widget,3370.822891238401,0.0,34,64,failed,7139
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7139
Start a new video call in DM as widget,3370.822891238401,0.0,12,64,failed,7139
Start a new voice call in DM as widget,3232.8832340641243,0.0,18,64,failed,7139
Test federated call with rtc modes compat and compat,2756.749044656262,0.0,24,61,failed,7139
Test federated call with rtc modes compat and legacy,1905.8631308080417,0.0,56,61,failed,7139
Test federated call with rtc modes legacy and compat,8472.32795206513,0.0,30,119,failed,7139
Test federated call with rtc modes legacy and legacy,2584.635357457802,0.0,19,61,failed,7139
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9515.510614347193,0.0,31,120,failed,7139
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7139
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7139
has title,0.0,0.0,0,0,pass,7139
